elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,human toxicity: carcinogenic|comparative toxic unit for human (CTUh),human toxicity: non-carcinogenic|comparative toxic unit for human (CTUh),ecotoxicity: freshwater|comparative toxic unit for ecosystems (CTUe)
abb87cf5-9e30-4d02-987c-7643510b7013,Propane,000074-98-6,C3H8,,air,"low population density, long-term",kg,ecoinvent orphan,,,,,,,,,,,
9beb60a3-3a8c-4345-9a0e-107eec2f709f,Propane,000074-98-6,C3H8,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,
3a6c936c-0276-4f11-9d98-1bd011387a6e,Propane,000074-98-6,C3H8,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
98c66fdb-091d-46e9-a533-686f821e8f6a,Propane,000074-98-6,C3H8,,air,urban air close to ground,kg,ecoinvent orphan,,,,,,,,,,,
cbe5b58f-a3fb-5945-b8a2-8978ae9113e7,Propanil,000709-98-8,C9H9Cl2NO,"N-(3,4-dichlorophenyl)propanamide; Stam M-4",air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,propanil,Air,continental rural air,kg,mapped,0.0,3.181956834715323e-07,11311.68868402867
52703add-9714-56f9-ae16-59e21710f6c7,Propanil,000709-98-8,C9H9Cl2NO,"N-(3,4-dichlorophenyl)propanamide; Stam M-4",air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propanil,Air,urban air,kg,mapped,0.0,1.334245643544357e-06,107059.7862858614
a9224ed8-bdfd-4e66-9e97-df752e2485ef,Propanil,000709-98-8,C9H9Cl2NO,"N-(3,4-dichlorophenyl)propanamide; Stam M-4",soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,propanil,Soil,continental agricultural soil,kg,mapped,0.0,1.88967309633382e-08,282.6119262398171
19042c6a-6d01-5990-afee-5614b5b47a4a,Propanil,000709-98-8,C9H9Cl2NO,"N-(3,4-dichlorophenyl)propanamide; Stam M-4",soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,propanil,Soil,continental natural soil,kg,mapped,0.0,3.007619305251878e-09,282.6114378422386
f7d70117-e68e-5add-ae2c-c3e4d107026d,Propanil,000709-98-8,C9H9Cl2NO,"N-(3,4-dichlorophenyl)propanamide; Stam M-4",soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propanil,Soil,continental natural soil,kg,mapped,0.0,3.007619305251878e-09,282.6114378422386
fd947307-e412-57d8-8a45-df6bc0450220,Propanil,000709-98-8,C9H9Cl2NO,"N-(3,4-dichlorophenyl)propanamide; Stam M-4",water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,propanil,Water,continental freshwater,kg,mapped,0.0,4.397957158261493e-06,413377.1148474316
3b9e02af-fb15-505e-9634-174114fe9c6b,Propanil,000709-98-8,C9H9Cl2NO,"N-(3,4-dichlorophenyl)propanamide; Stam M-4",water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propanil,Water,continental freshwater,kg,mapped,0.0,4.397957158261493e-06,413377.1148474316
ad3e6f24-22b0-4ca4-9f2c-f0f5f180f633,Propanol,000071-23-8,C3H8O,1-propanol; n-propanol; n-propyl alcohol; propan-1-ol; propyl alcohol,air,"low population density, long-term",kg,"mapped: synonym, syn_strip, CAS",,1.0,,1-propanol,Air,continental rural air,kg,mapped,0.0,0.0,0.07840894432343953
29bfab29-0ad0-47da-b5b9-a76328ba5a64,Propanol,000071-23-8,C3H8O,1-propanol; n-propanol; n-propyl alcohol; propan-1-ol; propyl alcohol,air,non-urban air or from high stacks,kg,"mapped: synonym, syn_strip, CAS",,1.0,,1-propanol,Air,continental rural air,kg,mapped,0.0,0.0,0.07840894432343953
ff5d0fa9-6ca8-4e61-b99b-14981620c0d7,Propanol,000071-23-8,C3H8O,1-propanol; n-propanol; n-propyl alcohol; propan-1-ol; propyl alcohol,air,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,,1-propanol,Air,urban air,kg,mapped,0.0,0.0,0.07954513027351073
4a6af581-af93-4d79-9f45-a5c43f463bbb,Propanol,000071-23-8,C3H8O,1-propanol; n-propanol; n-propyl alcohol; propan-1-ol; propyl alcohol,air,urban air close to ground,kg,"mapped: synonym, syn_strip, CAS",,1.0,,1-propanol,Air,urban air,kg,mapped,0.0,0.0,0.07954513027351073
85500204-9d88-40ae-9f0b-3ceba0e7a74f,Propanol,000071-23-8,C3H8O,1-propanol; n-propanol; n-propyl alcohol; propan-1-ol; propyl alcohol,water,ground-,kg,"mapped: synonym, syn_strip, CAS",,1.0,,1-propanol,Water,continental freshwater,kg,mapped,0.0,0.0,2.985312487677676
099aeca3-9b1a-44be-9b67-7bb90dffe37c,Propanol,000071-23-8,C3H8O,1-propanol; n-propanol; n-propyl alcohol; propan-1-ol; propyl alcohol,water,"ground-, long-term",kg,"mapped: synonym, syn_strip, CAS",,1.0,,1-propanol,Water,continental freshwater,kg,mapped,0.0,0.0,2.985312487677676
1f5c895e-f17c-4e2e-ba55-368273bdcf21,Propanol,000071-23-8,C3H8O,1-propanol; n-propanol; n-propyl alcohol; propan-1-ol; propyl alcohol,water,ocean,kg,"mapped: synonym, syn_strip, CAS",,1.0,,1-propanol,Water,continental sea water,kg,mapped,0.0,0.0,0.001096548217975287
3277a622-8234-4c73-ba22-526cf9a0fccc,Propanol,000071-23-8,C3H8O,1-propanol; n-propanol; n-propyl alcohol; propan-1-ol; propyl alcohol,water,surface water,kg,"mapped: synonym, syn_strip, CAS",,1.0,,1-propanol,Water,continental freshwater,kg,mapped,0.0,0.0,2.985312487677676
4d567c70-f938-4a8f-b2ad-10c0b8f1366c,Propanol,000071-23-8,C3H8O,1-propanol; n-propanol; n-propyl alcohol; propan-1-ol; propyl alcohol,water,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,,1-propanol,Water,continental freshwater,kg,mapped,0.0,0.0,2.985312487677676
6c5d8318-c16e-508b-9756-e361ae881285,Propaphos,007292-16-2,C13H21O4PS,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,propaphos,Air,continental rural air,kg,mapped,0.0,0.0,96.18729387969941
acfe04cc-b53f-5a17-8c2e-097003d834fe,Propaphos,007292-16-2,C13H21O4PS,,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propaphos,Air,urban air,kg,mapped,0.0,0.0,673.0271474917348
26eefa78-98bc-5dd9-b0f1-811f1675cc9e,Propaphos,007292-16-2,C13H21O4PS,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,propaphos,Soil,continental agricultural soil,kg,mapped,0.0,0.0,47.02106502247245
cfcaa3b2-521e-55a0-b786-fd1100d90d7a,Propaphos,007292-16-2,C13H21O4PS,,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,propaphos,Soil,continental natural soil,kg,mapped,0.0,0.0,47.02106493605974
f514d6d6-a80f-5db5-8e42-ec78568f91e3,Propaphos,007292-16-2,C13H21O4PS,,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propaphos,Soil,continental natural soil,kg,mapped,0.0,0.0,47.02106493605974
b945ca72-c3dd-5914-8100-2e3ca50ceb88,Propaphos,007292-16-2,C13H21O4PS,,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,propaphos,Water,continental freshwater,kg,mapped,0.0,0.0,2884.495838302135
31830cca-24f9-51f0-aa8b-1197a265840d,Propaphos,007292-16-2,C13H21O4PS,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propaphos,Water,continental freshwater,kg,mapped,0.0,0.0,2884.495838302135
2dfd62fe-ec2e-51c2-8d1d-024701ecba9b,Propaquizafop,111479-05-1,C22H22ClN3O5,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,propaquizafop,Air,continental rural air,kg,mapped,0.0,0.0,3780.659999773407
53dd94e5-1175-5597-b83b-0751c0f7346e,Propaquizafop,111479-05-1,C22H22ClN3O5,,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propaquizafop,Air,urban air,kg,mapped,0.0,0.0,7558.567465147
89107893-d6a6-4b60-b17e-7f4542461dfd,Propaquizafop,111479-05-1,C22H22ClN3O5,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,propaquizafop,Soil,continental agricultural soil,kg,mapped,0.0,0.0,1191.164434634236
53d671b5-3a77-5be7-9ae1-c0284e93027f,Propaquizafop,111479-05-1,C22H22ClN3O5,,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,propaquizafop,Soil,continental natural soil,kg,mapped,0.0,0.0,1191.363858996492
daa1d26b-e198-5a71-88c6-0202ffb276f5,Propaquizafop,111479-05-1,C22H22ClN3O5,,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propaquizafop,Soil,continental natural soil,kg,mapped,0.0,0.0,1191.363858996492
8e08fef2-c770-5244-b0a1-5ed3dd8489f5,Propaquizafop,111479-05-1,C22H22ClN3O5,,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,propaquizafop,Water,continental freshwater,kg,mapped,0.0,0.0,134189.4704499974
6004e219-99e1-5402-b397-32f470f0cc3c,Propaquizafop,111479-05-1,C22H22ClN3O5,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propaquizafop,Water,continental freshwater,kg,mapped,0.0,0.0,134189.4704499974
6b3026ac-76b1-493d-bbcc-1281ac24905e,Propargite,002312-35-8,C19H26O4S,Comite; [2-(4-tert-butylphenoxy)cyclohexyl] prop-2-ynyl sulfite,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,propargite,Soil,continental agricultural soil,kg,mapped,0.0,2.641172645150212e-07,43.45461947839018
469672cd-8e98-53cf-983b-6e8cb3a55ff8,Propazine,000139-40-2,C9H16ClN5,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,propazine,Air,continental rural air,kg,mapped,0.0,1.357207261229799e-06,25533.57295074916
ac297de4-7e62-5b2a-b8b5-6781ee6ffd4f,Propazine,000139-40-2,C9H16ClN5,,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propazine,Air,urban air,kg,mapped,0.0,1.407153361567105e-06,62193.60283372503
2a9bbd49-adb0-528d-85ff-ab6190f5f809,Propazine,000139-40-2,C9H16ClN5,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,propazine,Soil,continental agricultural soil,kg,mapped,0.0,2.438073045564112e-06,27165.80231321747
ba6856dd-1346-546a-937f-03ecfcaa6702,Propazine,000139-40-2,C9H16ClN5,,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,propazine,Soil,continental natural soil,kg,mapped,0.0,3.86395932182493e-07,27168.75214513691
0bd52cb3-896b-5131-b62c-d0e2f6048b18,Propazine,000139-40-2,C9H16ClN5,,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propazine,Soil,continental natural soil,kg,mapped,0.0,3.86395932182493e-07,27168.75214513691
02837d8a-a9e5-5f61-89c0-8c85c764c39b,Propazine,000139-40-2,C9H16ClN5,,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,propazine,Water,continental freshwater,kg,mapped,0.0,3.621355142390117e-06,255855.480315207
6295d6df-4320-5565-b978-5d983498a204,Propazine,000139-40-2,C9H16ClN5,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propazine,Water,continental freshwater,kg,mapped,0.0,3.621355142390117e-06,255855.480315207
414247f2-ae8d-52e3-ba01-11ca5ee49985,Propetamphos,031218-83-4,C10H20NO4PS,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,propetamphos,Air,continental rural air,kg,mapped,0.0,0.0,438.3566668059437
ad776923-ef51-51e2-a097-c067b3a22646,Propetamphos,031218-83-4,C10H20NO4PS,,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propetamphos,Air,urban air,kg,mapped,0.0,0.0,6172.247828041189
66a3974e-efdd-546e-befa-732d496bad48,Propetamphos,031218-83-4,C10H20NO4PS,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,propetamphos,Soil,continental agricultural soil,kg,mapped,0.0,0.0,486.531001340169
77b3e594-47aa-5938-949d-38f34c686a7a,Propetamphos,031218-83-4,C10H20NO4PS,,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,propetamphos,Soil,continental natural soil,kg,mapped,0.0,0.0,486.5353864165034
579a2d65-07a8-5c8a-b15b-bd1aac415b2b,Propetamphos,031218-83-4,C10H20NO4PS,,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propetamphos,Soil,continental natural soil,kg,mapped,0.0,0.0,486.5353864165034
4bf7cdcc-f93a-53df-b264-9eb15ff352d3,Propetamphos,031218-83-4,C10H20NO4PS,,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,propetamphos,Water,continental freshwater,kg,mapped,0.0,0.0,136876.5309861712
0581e7eb-4526-5cb9-a575-d0e7fd07a6af,Propetamphos,031218-83-4,C10H20NO4PS,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propetamphos,Water,continental freshwater,kg,mapped,0.0,0.0,136876.5309861712
b37a0953-b328-5174-add2-43ef671be660,Propham,000122-42-9,C10H13NO2,propan-2-yl N-phenylcarbamate,air,non-urban air or from high stacks,kg,mapped: CAS,,1.0,,isopropyl phenyl carbamate,Air,continental rural air,kg,mapped,0.0,8.547245414222753e-08,10.33133456836581
34ba7e71-753f-5504-a953-e2ad2926b990,Propham,000122-42-9,C10H13NO2,propan-2-yl N-phenylcarbamate,air,unspecified,kg,mapped: CAS,,1.0,,isopropyl phenyl carbamate,Air,urban air,kg,mapped,0.0,1.691311561780508e-07,33.17778907704059
d1b2cbef-7804-5ec0-8d93-f1cf91c59fb4,Propham,000122-42-9,C10H13NO2,propan-2-yl N-phenylcarbamate,soil,agricultural,kg,mapped: CAS,,1.0,,isopropyl phenyl carbamate,Soil,continental agricultural soil,kg,mapped,0.0,9.251069772890454e-08,37.32214960651061
a1ad0aa0-a3da-5980-96fb-94e8b388a3ee,Propham,000122-42-9,C10H13NO2,propan-2-yl N-phenylcarbamate,soil,forestry,kg,mapped: CAS,,1.0,,isopropyl phenyl carbamate,Soil,continental natural soil,kg,mapped,0.0,9.268497959529559e-09,37.32205873677224
2f918edc-ee4b-5a61-b1a4-67f3f507bd3b,Propham,000122-42-9,C10H13NO2,propan-2-yl N-phenylcarbamate,soil,unspecified,kg,mapped: CAS,,1.0,,isopropyl phenyl carbamate,Soil,continental natural soil,kg,mapped,0.0,9.268497959529559e-09,37.32205873677224
879ec6c8-e0bd-5a08-8f5d-e117d0a80c18,Propham,000122-42-9,C10H13NO2,propan-2-yl N-phenylcarbamate,water,surface water,kg,mapped: CAS,,1.0,,isopropyl phenyl carbamate,Water,continental freshwater,kg,mapped,0.0,2.141913106950281e-07,1049.633284561048
303105e6-e43f-55da-b94e-2a103d945e09,Propham,000122-42-9,C10H13NO2,propan-2-yl N-phenylcarbamate,water,unspecified,kg,mapped: CAS,,1.0,,isopropyl phenyl carbamate,Water,continental freshwater,kg,mapped,0.0,2.141913106950281e-07,1049.633284561048
06699be8-f522-427e-89b5-8ad948a39ecb,Propiconazole,060207-90-1,C15H17Cl2N3O2,"1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole",air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,propiconazole,Air,continental rural air,kg,mapped,0.0,1.477941955900104e-06,961.2403104093754
d90dc6d4-ac6e-584a-89b7-9d3edfcaa51c,Propiconazole,060207-90-1,C15H17Cl2N3O2,"1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole",air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propiconazole,Air,urban air,kg,mapped,0.0,4.333154606933539e-06,5718.07449472493
f7c6455a-51e5-4aba-8361-99b98d47c47b,Propiconazole,060207-90-1,C15H17Cl2N3O2,"1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole",soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,propiconazole,Soil,continental agricultural soil,kg,mapped,0.0,2.069115398658079e-06,496.8909023066062
af77f4cf-debd-5d89-827e-16b387bd3e01,Propiconazole,060207-90-1,C15H17Cl2N3O2,"1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole",soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,propiconazole,Soil,continental natural soil,kg,mapped,0.0,3.434752109738184e-07,496.9268246979605
baaaad2b-cb56-50c7-bc10-940c001ed424,Propiconazole,060207-90-1,C15H17Cl2N3O2,"1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole",soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propiconazole,Soil,continental natural soil,kg,mapped,0.0,3.434752109738184e-07,496.9268246979605
c1e943d6-a301-431d-ab72-779b5589deaf,Propiconazole,060207-90-1,C15H17Cl2N3O2,"1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole",water,ground-,kg,"mapped: name, stripped, CAS",,1.0,,propiconazole,Water,continental freshwater,kg,mapped,0.0,1.536667118647804e-05,22239.62310715385
9bebedc1-d722-4dcd-bf4a-0f25da82eaa6,Propiconazole,060207-90-1,C15H17Cl2N3O2,"1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole",water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,propiconazole,Water,continental freshwater,kg,mapped,0.0,1.536667118647804e-05,22239.62310715385
4885b7d2-9993-54e6-bd45-641bf6793ead,Propiconazole,060207-90-1,C15H17Cl2N3O2,"1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole",water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propiconazole,Water,continental freshwater,kg,mapped,0.0,1.536667118647804e-05,22239.62310715385
39eeef00-7181-58bd-b1b5-785a99b579ed,Propineb,012071-83-9,C5H8N2S4Zn,n-[1-(sulfidocarbothioylamino)propan-2-yl]carbamodithioate; zinc,air,non-urban air or from high stacks,kg,mapped: CAS,,1.0,,(propylenebis(dithiocarbamato))zinc,Air,continental rural air,kg,mapped,0.0,8.624005215024458e-07,162.7592675397394
ecff5b9d-8808-51c0-8bd9-6e3a98474281,Propineb,012071-83-9,C5H8N2S4Zn,n-[1-(sulfidocarbothioylamino)propan-2-yl]carbamodithioate; zinc,air,unspecified,kg,mapped: CAS,,1.0,,(propylenebis(dithiocarbamato))zinc,Air,urban air,kg,mapped,0.0,4.642037311939944e-06,1347.289590524617
8704d23b-dc6c-5fd8-94be-60e6fabb02f5,Propineb,012071-83-9,C5H8N2S4Zn,n-[1-(sulfidocarbothioylamino)propan-2-yl]carbamodithioate; zinc,soil,agricultural,kg,mapped: CAS,,1.0,,(propylenebis(dithiocarbamato))zinc,Soil,continental agricultural soil,kg,mapped,0.0,6.794176232671423e-07,58.04146351307125
15bf0cff-7709-562e-a740-e7c9a4baf8d8,Propineb,012071-83-9,C5H8N2S4Zn,n-[1-(sulfidocarbothioylamino)propan-2-yl]carbamodithioate; zinc,soil,forestry,kg,mapped: CAS,,1.0,,(propylenebis(dithiocarbamato))zinc,Soil,continental natural soil,kg,mapped,0.0,1.681691467270609e-07,58.04146350979044
cd5d3496-a13b-5c0e-9f32-fba8e6a2497a,Propineb,012071-83-9,C5H8N2S4Zn,n-[1-(sulfidocarbothioylamino)propan-2-yl]carbamodithioate; zinc,soil,unspecified,kg,mapped: CAS,,1.0,,(propylenebis(dithiocarbamato))zinc,Soil,continental natural soil,kg,mapped,0.0,1.681691467270609e-07,58.04146350979044
6a83b423-1e99-5942-aabd-b328071ca1f2,Propineb,012071-83-9,C5H8N2S4Zn,n-[1-(sulfidocarbothioylamino)propan-2-yl]carbamodithioate; zinc,water,surface water,kg,mapped: CAS,,1.0,,(propylenebis(dithiocarbamato))zinc,Water,continental freshwater,kg,mapped,0.0,1.432864847318451e-05,4945.389344383128
a5332f14-4d9f-5822-81e4-eb47bc9d771e,Propineb,012071-83-9,C5H8N2S4Zn,n-[1-(sulfidocarbothioylamino)propan-2-yl]carbamodithioate; zinc,water,unspecified,kg,mapped: CAS,,1.0,,(propylenebis(dithiocarbamato))zinc,Water,continental freshwater,kg,mapped,0.0,1.432864847318451e-05,4945.389344383128
4009a3f4-1995-4318-9056-92825bc532c3,Propionic acid,000079-09-4,C3H6O2,ethanecarboxylic acid; propanoic acid,air,"low population density, long-term",kg,"mapped: name, stripped, CAS",,1.0,,propionic acid,Air,continental rural air,kg,mapped,0.0,0.0,6.841303662019706
0f907765-2a94-48a8-8978-55a2757d3e24,Propionic acid,000079-09-4,C3H6O2,ethanecarboxylic acid; propanoic acid,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,propionic acid,Air,continental rural air,kg,mapped,0.0,0.0,6.841303662019706
a1ecc854-a399-4b01-bae2-3a88b12ed44f,Propionic acid,000079-09-4,C3H6O2,ethanecarboxylic acid; propanoic acid,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propionic acid,Air,urban air,kg,mapped,0.0,0.0,10.4020637114693
f1c0cd31-8d5e-4bc9-91f6-79e76329234e,Propionic acid,000079-09-4,C3H6O2,ethanecarboxylic acid; propanoic acid,air,urban air close to ground,kg,"mapped: name, stripped, CAS",,1.0,,propionic acid,Air,urban air,kg,mapped,0.0,0.0,10.4020637114693
14a8c75b-9985-4009-bf45-dc6d3bb4e52e,Propionic acid,000079-09-4,C3H6O2,ethanecarboxylic acid; propanoic acid,water,ground-,kg,"mapped: name, stripped, CAS",,1.0,,propionic acid,Water,continental freshwater,kg,mapped,0.0,0.0,71.78319239891137
b9fa401a-d878-4369-a241-89ab0a32a33a,Propionic acid,000079-09-4,C3H6O2,ethanecarboxylic acid; propanoic acid,water,"ground-, long-term",kg,"mapped: name, stripped, CAS",,1.0,,propionic acid,Water,continental freshwater,kg,mapped,0.0,0.0,71.78319239891137
5b6d2405-8e33-4edd-9f51-41cdf1935d66,Propionic acid,000079-09-4,C3H6O2,ethanecarboxylic acid; propanoic acid,water,ocean,kg,"mapped: name, stripped, CAS",,1.0,,propionic acid,Water,continental sea water,kg,mapped,0.0,0.0,1.975114860865276e-06
374b89b9-1abe-4557-aff3-fb772bffe01b,Propionic acid,000079-09-4,C3H6O2,ethanecarboxylic acid; propanoic acid,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,propionic acid,Water,continental freshwater,kg,mapped,0.0,0.0,71.78319239891137
2f2450fa-6720-4b59-9876-10a9ee843958,Propionic acid,000079-09-4,C3H6O2,ethanecarboxylic acid; propanoic acid,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propionic acid,Water,continental freshwater,kg,mapped,0.0,0.0,71.78319239891137
076fb2c0-6583-59d2-a74b-6f894c48c75e,Propisochlor,086763-47-5,C15H22ClNO2,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,
ef005593-cf00-5822-ac36-6cfcdd0a1e2b,Propisochlor,086763-47-5,C15H22ClNO2,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
85f2aa98-918f-578a-9701-b69b41d44c13,Propisochlor,086763-47-5,C15H22ClNO2,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,
5177a1bf-3dab-53b8-8bb8-9bd62ea6aadf,Propisochlor,086763-47-5,C15H22ClNO2,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,
f6c16df7-9ca4-57bc-80da-64aa6f5f3a64,Propisochlor,086763-47-5,C15H22ClNO2,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
703af9ca-0e18-507c-b2f1-a8faa8e3e98f,Propisochlor,086763-47-5,C15H22ClNO2,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,
3ddf75cb-fb8e-5c63-bd78-e86e82d229ef,Propisochlor,086763-47-5,C15H22ClNO2,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
35d3e61a-0310-5749-a2bb-79302c543411,Propoxur,000114-26-1,C11H15NO3,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,propoxur,Air,continental rural air,kg,mapped,0.0,2.458435236147553e-06,1454.948299904295
4103fb67-898a-573c-bcb8-55b7d5c17c67,Propoxur,000114-26-1,C11H15NO3,,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propoxur,Air,urban air,kg,mapped,0.0,4.617282583746614e-06,3648.083485046724
80f79362-e01e-5857-90d6-094cc248c9b1,Propoxur,000114-26-1,C11H15NO3,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,propoxur,Soil,continental agricultural soil,kg,mapped,0.0,3.822237661536538e-06,1421.849398751443
369c2b38-d4c3-515f-b760-a3ba3f6f3263,Propoxur,000114-26-1,C11H15NO3,,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,propoxur,Soil,continental natural soil,kg,mapped,0.0,1.384162689658911e-06,1421.856572940438
6204ef59-84e9-5c45-bdc3-ae27b02aed69,Propoxur,000114-26-1,C11H15NO3,,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propoxur,Soil,continental natural soil,kg,mapped,0.0,1.384162689658911e-06,1421.856572940438
b242492e-ffcd-55b6-af21-35c8f2817b85,Propoxur,000114-26-1,C11H15NO3,,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,propoxur,Water,continental freshwater,kg,mapped,0.0,1.287878514911547e-05,13235.3814283784
2e1df8eb-0fbf-5bf9-89fd-42482542495e,Propoxur,000114-26-1,C11H15NO3,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,propoxur,Water,continental freshwater,kg,mapped,0.0,1.287878514911547e-05,13235.3814283784
eefad870-ca16-54bc-a0d4-ca85e7104f1d,Propoxycarbazone-sodium (prop),181274-15-7,C15H17N4NaO7S,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,
0244a9a8-74cd-5fbe-8c84-235c5ac5a227,Propoxycarbazone-sodium (prop),181274-15-7,C15H17N4NaO7S,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
3aa9471c-359f-40b4-b0c7-266123f2623e,Propoxycarbazone-sodium (prop),181274-15-7,C15H17N4NaO7S,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,
8ce76a14-cf67-530d-9fc6-1abe31166d11,Propoxycarbazone-sodium (prop),181274-15-7,C15H17N4NaO7S,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,
453c3ac9-3365-5dbf-8bbf-665d001299ae,Propoxycarbazone-sodium (prop),181274-15-7,C15H17N4NaO7S,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
9c5f7c20-012f-5720-b4fd-9ce49a7bf299,Propoxycarbazone-sodium (prop),181274-15-7,C15H17N4NaO7S,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,
7c171c86-2868-5969-8d3b-6b4a49b8014f,Propoxycarbazone-sodium (prop),181274-15-7,C15H17N4NaO7S,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
1510adf1-ba02-42af-bca5-f1e0afc58092,Propyl amine,000107-10-8,C3H9N,1-aminopropane; n-Propylamine; propan-1-amine,air,"low population density, long-term",kg,"mapped: stripped, CAS",,1.0,,propylamine,Air,continental rural air,kg,mapped,0.0,0.0,0.6874212516001837
