elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,total|UBP,"water use|water resources, evaporated",energy resources|energy resources,mineral resources|mineral resources,land use|land use,climate change|global warming potential (GWP100),ozone depletion|ozone depletion,emissions to air|air pollutants and PM,emissions to air|carcinogenic substances into air,emissions to air|heavy metals into air,emissions to water|water pollutants,emissions to water|POP into water,emissions to water|heavy metals into water,emissions to soil|pesticides into soil,emissions to soil|heavy metals into soil,emissions to air|radioactive substances into air,emissions to water|radioactive substances into water,"waste disposal|waste, non radioactive",waste disposal|radioactive waste to deposit,natural resources|biotic resources
6da0e891-3648-43a5-b0cf-f1872c57db8d,"Oils, unspecified",,,,water,unspecified,kg,"mapped: name, stripped",,1.0,,"oils, unspecified",water,unspecified,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
d7cadc9a-f42c-4711-a8e2-0b626c0a4c7a,Olivine,001317-71-1,,,natural resource,in ground,kg,"mapped: name, stripped",,1.0,,olivine,resource,in ground,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
ea75c39c-020b-533d-8d9f-9ede98751e87,Omethoate,001113-02-6,C5H12NO4PS,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe2b4021-39ac-5e88-8e36-04d0997a6cb2,Omethoate,001113-02-6,C5H12NO4PS,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3fbcf1d-9789-5eae-82b2-1f9b0612fc1b,Omethoate,001113-02-6,C5H12NO4PS,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734fb84f-8056-5b51-91e1-184aafc0d1ac,Omethoate,001113-02-6,C5H12NO4PS,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a65b8d92-9856-54f4-9acd-5fb960324713,Omethoate,001113-02-6,C5H12NO4PS,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab840032-57de-598c-9f3f-55ed8b5aed92,Omethoate,001113-02-6,C5H12NO4PS,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aaa7cb8-2602-5202-affd-6e05c475ee3e,Omethoate,001113-02-6,C5H12NO4PS,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82855962-c361-5cce-a41e-dce171191144,Orbencarb,034622-58-7,C12H16ClNOS,"S-2-chlorobenzyl diethylthiocarbamate; S-[(2-chlorophenyl)methyl] N,N-diethylcarbamothioate",air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98ed1017-cf52-580d-8a9a-1b90664d8cdd,Orbencarb,034622-58-7,C12H16ClNOS,"S-2-chlorobenzyl diethylthiocarbamate; S-[(2-chlorophenyl)methyl] N,N-diethylcarbamothioate",air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365010c0-d4dd-4281-a1a7-7e2302c4105f,Orbencarb,034622-58-7,C12H16ClNOS,"S-2-chlorobenzyl diethylthiocarbamate; S-[(2-chlorophenyl)methyl] N,N-diethylcarbamothioate",soil,agricultural,kg,"mapped: name, stripped",,1.0,,orbencarb,soil,agricultural,kg,mapped,400000.0,,,,,,,,,,,,,400000.0,,,,,,
4d00275e-67cd-5f22-ba32-f324bb57c616,Orbencarb,034622-58-7,C12H16ClNOS,"S-2-chlorobenzyl diethylthiocarbamate; S-[(2-chlorophenyl)methyl] N,N-diethylcarbamothioate",soil,forestry,kg,"mapped: name, stripped",,1.0,,orbencarb,soil,,,,,,,,,,,,,,,,,,,,,,,
5d189bee-0002-5aa8-9b46-eb5e819a4868,Orbencarb,034622-58-7,C12H16ClNOS,"S-2-chlorobenzyl diethylthiocarbamate; S-[(2-chlorophenyl)methyl] N,N-diethylcarbamothioate",soil,unspecified,kg,"mapped: name, stripped",,1.0,,orbencarb,soil,,,,,,,,,,,,,,,,,,,,,,,
d5b10195-774f-5023-8c7f-996523be16f5,Orbencarb,034622-58-7,C12H16ClNOS,"S-2-chlorobenzyl diethylthiocarbamate; S-[(2-chlorophenyl)methyl] N,N-diethylcarbamothioate",water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dadf8c0-3060-5ec9-919c-5146a36d1e03,Orbencarb,034622-58-7,C12H16ClNOS,"S-2-chlorobenzyl diethylthiocarbamate; S-[(2-chlorophenyl)methyl] N,N-diethylcarbamothioate",water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7a10d03-8f76-4b5f-8dd5-5b0f827568fc,Organic carbon,,,,air,urban air close to ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e61443a5-41b6-4407-a1cd-116bdfb38a67,Organic carbon,,,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a891f6c-937c-4226-9702-4a552973ae3f,Organic carbon,,,,water,ground-,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4044e84c-26c5-4cef-b76c-8c660d60bcfe,"Organic carbon, placed in landfill",,,,inventory indicator,waste,kg,mapped: compartment overwrite,,1.0,,"organic carbon, placed in landfill",resource,in ground,kg,mapped: compartment overwrite,6200.0,,,,,,,,,,,,,,,,,6200.0,,
14ec58df-8a60-5c9c-8b5c-a0499372ef47,Orthosulfamuron,213464-77-8,C16H20N6O6S,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2f2e7f0-da04-5990-84db-64ceb1e82c7d,Orthosulfamuron,213464-77-8,C16H20N6O6S,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6a0f497-6f8f-54fc-91ca-2b39ab90cd4f,Orthosulfamuron,213464-77-8,C16H20N6O6S,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02ba8b20-ac97-5f4a-b746-3e025f80d7dd,Orthosulfamuron,213464-77-8,C16H20N6O6S,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f63e0a5c-ac64-50b0-a594-2b0f07de7ae7,Orthosulfamuron,213464-77-8,C16H20N6O6S,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e6dbfc1-6a82-5389-ae54-3addb0bc873d,Orthosulfamuron,213464-77-8,C16H20N6O6S,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e4bca4c-bc20-52bb-891b-0ed0f4ea72ef,Orthosulfamuron,213464-77-8,C16H20N6O6S,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999e941d-b3bd-564b-982a-9d9450e269c8,Oryzalin,019044-88-3,C12H18N4O6S,"4-(dipropylamino)-3,5-dinitrobenzenesulfonamide; Surflan",air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681910dd-8321-5a74-8333-773f6f1671ac,Oryzalin,019044-88-3,C12H18N4O6S,"4-(dipropylamino)-3,5-dinitrobenzenesulfonamide; Surflan",air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662c6aea-3c5b-4205-a3e0-942f29af03c4,Oryzalin,019044-88-3,C12H18N4O6S,"4-(dipropylamino)-3,5-dinitrobenzenesulfonamide; Surflan",soil,agricultural,kg,"mapped: name, stripped",,1.0,,oryzalin,soil,agricultural,kg,mapped,11000000.0,,,,,,,,,,,,,11000000.0,,,,,,
0c150f39-2865-574f-bdc1-ae77a712ef4b,Oryzalin,019044-88-3,C12H18N4O6S,"4-(dipropylamino)-3,5-dinitrobenzenesulfonamide; Surflan",soil,forestry,kg,"mapped: name, stripped",,1.0,,oryzalin,soil,,,,,,,,,,,,,,,,,,,,,,,
3942cf39-c8fa-5e35-aa91-d0263c001c7c,Oryzalin,019044-88-3,C12H18N4O6S,"4-(dipropylamino)-3,5-dinitrobenzenesulfonamide; Surflan",soil,unspecified,kg,"mapped: name, stripped",,1.0,,oryzalin,soil,,,,,,,,,,,,,,,,,,,,,,,
6bfb9bd8-007f-5665-a565-5145f4c547bd,Oryzalin,019044-88-3,C12H18N4O6S,"4-(dipropylamino)-3,5-dinitrobenzenesulfonamide; Surflan",water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f15c7a25-8998-5f7c-8a09-ea1a8b25bdfe,Oryzalin,019044-88-3,C12H18N4O6S,"4-(dipropylamino)-3,5-dinitrobenzenesulfonamide; Surflan",water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221d3aa1-6443-5d83-aad7-72929641bd0f,Osmium,007440-04-2,Os,,natural resource,in ground,kg,"mapped: name, stripped, CAS, formula",,1.0,,osmium,resource,in ground,kg,mapped,11000000.0,,,11000000.0,,,,,,,,,,,,,,,,
dc89ae2a-1711-50cf-8f2e-67e67623a4f6,Oxadiargyl,039807-15-3,C15H14Cl2N2O3,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db057ad0-006a-5e9e-aea8-d6bcdde1e6d6,Oxadiargyl,039807-15-3,C15H14Cl2N2O3,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b92828d0-80ba-5e6b-a1ed-92769d12e2c2,Oxadiargyl,039807-15-3,C15H14Cl2N2O3,,soil,agricultural,kg,"mapped: name, stripped",,1.0,,oxadiargyl,soil,agricultural,kg,mapped,2800000.0,,,,,,,,,,,,,2800000.0,,,,,,
45561c96-4d62-564c-922f-b231a4e80096,Oxadiargyl,039807-15-3,C15H14Cl2N2O3,,soil,forestry,kg,"mapped: name, stripped",,1.0,,oxadiargyl,soil,,,,,,,,,,,,,,,,,,,,,,,
7337c30b-a8ae-5b34-84f8-2ead908a74b7,Oxadiargyl,039807-15-3,C15H14Cl2N2O3,,soil,unspecified,kg,"mapped: name, stripped",,1.0,,oxadiargyl,soil,,,,,,,,,,,,,,,,,,,,,,,
070ee29a-0518-5cb2-b3ab-e7ccb4d66ecc,Oxadiargyl,039807-15-3,C15H14Cl2N2O3,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cf83abb-b7f6-5639-84f2-c16c8cd1956c,Oxadiargyl,039807-15-3,C15H14Cl2N2O3,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51a15af8-e4b1-5ea8-b352-0bd988e3050f,Oxadiazon,019666-30-9,C15H18Cl2N2O3,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdf5f2f1-9382-58a8-a3e8-f654d5ed5423,Oxadiazon,019666-30-9,C15H18Cl2N2O3,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5b90f0c-9b17-59f3-9a4e-3e4a240da5ae,Oxadiazon,019666-30-9,C15H18Cl2N2O3,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34913855-3645-5c66-bfd9-d03ef9d5046b,Oxadiazon,019666-30-9,C15H18Cl2N2O3,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07a93c03-e17c-5100-8f71-d79b266839da,Oxadiazon,019666-30-9,C15H18Cl2N2O3,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08209089-caf5-5225-9bab-8281a37236e0,Oxadiazon,019666-30-9,C15H18Cl2N2O3,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00947d6c-6d3c-59a9-9bd3-b53086f7f89b,Oxadiazon,019666-30-9,C15H18Cl2N2O3,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8b6d5aa-2f9b-5eb9-a223-32bcab5b6726,Oxadixyl,077732-09-3,C14H18N2O4,"2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)aceto-2',6'-xylidide; N-(2,6-dimethylphenyl)-2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)acetamide",air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165b310-3a3a-53d7-afd9-74a5f70413fa,Oxadixyl,077732-09-3,C14H18N2O4,"2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)aceto-2',6'-xylidide; N-(2,6-dimethylphenyl)-2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)acetamide",air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d216b8b6-3744-447a-be01-989a5985cc35,Oxadixyl,077732-09-3,C14H18N2O4,"2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)aceto-2',6'-xylidide; N-(2,6-dimethylphenyl)-2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)acetamide",soil,agricultural,kg,"mapped: name, stripped",,1.0,,oxadixyl,soil,agricultural,kg,mapped,88000.0,,,,,,,,,,,,,88000.0,,,,,,
2676c990-4fd8-50a2-aaef-82f02293dd9a,Oxadixyl,077732-09-3,C14H18N2O4,"2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)aceto-2',6'-xylidide; N-(2,6-dimethylphenyl)-2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)acetamide",soil,forestry,kg,"mapped: name, stripped",,1.0,,oxadixyl,soil,,,,,,,,,,,,,,,,,,,,,,,
009a3889-0dc4-5a08-87c3-aa416b2683c7,Oxadixyl,077732-09-3,C14H18N2O4,"2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)aceto-2',6'-xylidide; N-(2,6-dimethylphenyl)-2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)acetamide",soil,unspecified,kg,"mapped: name, stripped",,1.0,,oxadixyl,soil,,,,,,,,,,,,,,,,,,,,,,,
f9011fc6-bdcb-51cf-88ff-daa6323d2c33,Oxadixyl,077732-09-3,C14H18N2O4,"2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)aceto-2',6'-xylidide; N-(2,6-dimethylphenyl)-2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)acetamide",water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77a3ff24-5e59-5983-b33f-10eef8f1bb48,Oxadixyl,077732-09-3,C14H18N2O4,"2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)aceto-2',6'-xylidide; N-(2,6-dimethylphenyl)-2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)acetamide",water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4f5828c-29d6-52de-baba-ee5b71edf654,Oxamyl,023135-22-0,C7H13N3O3S,"N',N'-dimethyl-N-[(methylcarbamoyl)oxy]-1-thiooxamimidic acid methyl ester; methyl (1Z)-2-(dimethylamino)-N-(methylcarbamoyloxy)-2-oxoethanimidothioate",air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5afa8dcd-fa88-541e-b6fc-57c17d083609,Oxamyl,023135-22-0,C7H13N3O3S,"N',N'-dimethyl-N-[(methylcarbamoyl)oxy]-1-thiooxamimidic acid methyl ester; methyl (1Z)-2-(dimethylamino)-N-(methylcarbamoyloxy)-2-oxoethanimidothioate",air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaa7a82f-7d09-48ed-8f08-8eb3c7eeb928,Oxamyl,023135-22-0,C7H13N3O3S,"N',N'-dimethyl-N-[(methylcarbamoyl)oxy]-1-thiooxamimidic acid methyl ester; methyl (1Z)-2-(dimethylamino)-N-(methylcarbamoyloxy)-2-oxoethanimidothioate",soil,agricultural,kg,"mapped: name, stripped",,1.0,,oxamyl,soil,agricultural,kg,mapped,3000000.0,,,,,,,,,,,,,3000000.0,,,,,,
fee41678-947a-5da0-a716-84bfbb35f78c,Oxamyl,023135-22-0,C7H13N3O3S,"N',N'-dimethyl-N-[(methylcarbamoyl)oxy]-1-thiooxamimidic acid methyl ester; methyl (1Z)-2-(dimethylamino)-N-(methylcarbamoyloxy)-2-oxoethanimidothioate",soil,forestry,kg,"mapped: name, stripped",,1.0,,oxamyl,soil,,,,,,,,,,,,,,,,,,,,,,,
809dddcb-78eb-5b39-9802-dc7b4b327236,Oxamyl,023135-22-0,C7H13N3O3S,"N',N'-dimethyl-N-[(methylcarbamoyl)oxy]-1-thiooxamimidic acid methyl ester; methyl (1Z)-2-(dimethylamino)-N-(methylcarbamoyloxy)-2-oxoethanimidothioate",soil,unspecified,kg,"mapped: name, stripped",,1.0,,oxamyl,soil,,,,,,,,,,,,,,,,,,,,,,,
75a190a6-1361-5628-927f-b3f08ca006a9,Oxamyl,023135-22-0,C7H13N3O3S,"N',N'-dimethyl-N-[(methylcarbamoyl)oxy]-1-thiooxamimidic acid methyl ester; methyl (1Z)-2-(dimethylamino)-N-(methylcarbamoyloxy)-2-oxoethanimidothioate",water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3bb5a5c-0534-5688-876f-8b39635597a2,Oxamyl,023135-22-0,C7H13N3O3S,"N',N'-dimethyl-N-[(methylcarbamoyl)oxy]-1-thiooxamimidic acid methyl ester; methyl (1Z)-2-(dimethylamino)-N-(methylcarbamoyloxy)-2-oxoethanimidothioate",water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9b4fe31-44a7-5378-ac25-649ec3db1d1c,Oxasulfuron,144651-06-9,C17H18N4O6S,"oxetan-3-yl 2-[(4,6-dimethylpyrimidin-2-yl)carbamoylsulfamoyl]benzoate",air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14976385-f634-5c63-b937-fddd5bc1c5d7,Oxasulfuron,144651-06-9,C17H18N4O6S,"oxetan-3-yl 2-[(4,6-dimethylpyrimidin-2-yl)carbamoylsulfamoyl]benzoate",air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224c984f-5232-53d7-be57-5fece5b26323,Oxasulfuron,144651-06-9,C17H18N4O6S,"oxetan-3-yl 2-[(4,6-dimethylpyrimidin-2-yl)carbamoylsulfamoyl]benzoate",soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631ff93-527c-5da4-860d-fbc266a9f7bf,Oxasulfuron,144651-06-9,C17H18N4O6S,"oxetan-3-yl 2-[(4,6-dimethylpyrimidin-2-yl)carbamoylsulfamoyl]benzoate",soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e89d65f2-542a-543d-8919-57ed8263f76d,Oxasulfuron,144651-06-9,C17H18N4O6S,"oxetan-3-yl 2-[(4,6-dimethylpyrimidin-2-yl)carbamoylsulfamoyl]benzoate",soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792d32d7-abb9-5f29-b22e-7d17dad67532,Oxasulfuron,144651-06-9,C17H18N4O6S,"oxetan-3-yl 2-[(4,6-dimethylpyrimidin-2-yl)carbamoylsulfamoyl]benzoate",water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ea44fb5-8c2a-5c3a-86d6-425beb603e58,Oxasulfuron,144651-06-9,C17H18N4O6S,"oxetan-3-yl 2-[(4,6-dimethylpyrimidin-2-yl)carbamoylsulfamoyl]benzoate",water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882bbcec-83c2-54c4-9b46-2eb229c38fdd,Oxathiapiprolin,,C24H22F5N5O2S,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6f7e47c-eaae-527e-8b9c-62761143544b,Oxathiapiprolin,,C24H22F5N5O2S,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5942f850-67a5-54f9-bd78-adf64ba81200,Oxathiapiprolin,,C24H22F5N5O2S,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74e3d91e-4a46-595c-bff1-3dc6d715a606,Oxathiapiprolin,,C24H22F5N5O2S,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffa105a2-2647-56aa-8733-1e6c9b52fc20,Oxathiapiprolin,,C24H22F5N5O2S,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8654248-301f-5210-909d-fa505309f7df,Oxathiapiprolin,,C24H22F5N5O2S,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c8b4180-c660-5434-91c5-d8fd97f1cadc,Oxathiapiprolin,,C24H22F5N5O2S,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b43e2060-d9ce-51eb-97d7-d126b9b148cc,Oxaziclomefone,153197-14-9,C20H19Cl2NO2,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9e12552-6289-5ccb-ae7e-302650b3d449,Oxaziclomefone,153197-14-9,C20H19Cl2NO2,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f63c6602-8c18-507c-8f80-545080fb5e78,Oxaziclomefone,153197-14-9,C20H19Cl2NO2,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa63b088-bbb5-523d-a120-d5688847b529,Oxaziclomefone,153197-14-9,C20H19Cl2NO2,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f47da237-00f5-5ade-8303-72a21884bd0c,Oxaziclomefone,153197-14-9,C20H19Cl2NO2,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56cdcd7c-6921-50a7-a50c-efa62805d603,Oxaziclomefone,153197-14-9,C20H19Cl2NO2,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4181636-cabc-57c2-a7a2-114da4538e05,Oxaziclomefone,153197-14-9,C20H19Cl2NO2,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f933ac9-9524-5da4-8e67-9972b735c394,Oxine-copper,010380-28-6,C18H14CuN2O2,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59d1be17-2951-5b5e-995f-689449b01056,Oxine-copper,010380-28-6,C18H14CuN2O2,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5097f2d3-63d6-5cc2-9a09-48a95f3657ab,Oxine-copper,010380-28-6,C18H14CuN2O2,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78c2db4c-d483-5733-8363-b4aee8d5c0ea,Oxine-copper,010380-28-6,C18H14CuN2O2,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d3e24e8-60e2-58da-8a8a-35f2f8f9bdea,Oxine-copper,010380-28-6,C18H14CuN2O2,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6424c988-b92b-53a6-91f4-7cf9581a7e76,Oxine-copper,010380-28-6,C18H14CuN2O2,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fc342e4-fb59-5eb1-8509-a48aa43f3798,Oxine-copper,010380-28-6,C18H14CuN2O2,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b8b6713-e5cf-590f-bd18-601e13a953ec,Oxycarboxin,005259-88-1,C12H13NO4S,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d9974a9-6605-5f1c-8907-3aa38f557f89,Oxycarboxin,005259-88-1,C12H13NO4S,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549466ad-09da-5eba-8cff-8bd36a8181e8,Oxycarboxin,005259-88-1,C12H13NO4S,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6a7c5d4-e587-5421-81bb-4f7213cc2765,Oxycarboxin,005259-88-1,C12H13NO4S,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97426ffc-9a71-5df5-b2ef-4610f2fc4e19,Oxycarboxin,005259-88-1,C12H13NO4S,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82e03e8d-7153-5f47-8f9e-9d99e3e96f59,Oxycarboxin,005259-88-1,C12H13NO4S,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7265d2cf-2c7a-5ecc-b830-19755e178820,Oxycarboxin,005259-88-1,C12H13NO4S,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92961215-d8fa-5331-aca2-51fda372a00e,Oxydemeton-methyl,000301-12-2,C6H15O4PS2,1-dimethoxyphosphorylsulfanyl-2-ethylsulfinylethane; demeton-s-methyl sulfoxide,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5868be6-97ba-570f-a314-02031be56c40,Oxydemeton-methyl,000301-12-2,C6H15O4PS2,1-dimethoxyphosphorylsulfanyl-2-ethylsulfinylethane; demeton-s-methyl sulfoxide,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83cc3810-ac58-40a3-97af-04a855d4c809,Oxydemeton-methyl,000301-12-2,C6H15O4PS2,1-dimethoxyphosphorylsulfanyl-2-ethylsulfinylethane; demeton-s-methyl sulfoxide,soil,agricultural,kg,"mapped: name, stripped",,1.0,,oxydemeton-methyl,soil,agricultural,kg,mapped,580000.0,,,,,,,,,,,,,580000.0,,,,,,
25d2aa75-09bd-5c80-8bbc-39d405bc91bd,Oxydemeton-methyl,000301-12-2,C6H15O4PS2,1-dimethoxyphosphorylsulfanyl-2-ethylsulfinylethane; demeton-s-methyl sulfoxide,soil,forestry,kg,"mapped: name, stripped",,1.0,,oxydemeton-methyl,soil,,,,,,,,,,,,,,,,,,,,,,,
56d177ac-7dc5-5e6d-b5ee-82b47faf76e5,Oxydemeton-methyl,000301-12-2,C6H15O4PS2,1-dimethoxyphosphorylsulfanyl-2-ethylsulfinylethane; demeton-s-methyl sulfoxide,soil,unspecified,kg,"mapped: name, stripped",,1.0,,oxydemeton-methyl,soil,,,,,,,,,,,,,,,,,,,,,,,
