elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,acidification|accumulated exceedance (AE),climate change|global warming potential (GWP100),climate change: biogenic|global warming potential (GWP100),climate change: fossil|global warming potential (GWP100),climate change: land use and land use change|global warming potential (GWP100),particulate matter formation|impact on human health,ecotoxicity: freshwater|comparative toxic unit for ecosystems (CTUe),"ecotoxicity: freshwater, inorganics|comparative toxic unit for ecosystems (CTUe)","ecotoxicity: freshwater, metals|comparative toxic unit for ecosystems (CTUe)","ecotoxicity: freshwater, organics|comparative toxic unit for ecosystems (CTUe)",eutrophication: marine|fraction of nutrients reaching marine end compartment (N),eutrophication: freshwater|fraction of nutrients reaching freshwater end compartment (P),eutrophication: terrestrial|accumulated exceedance (AE),human toxicity: carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: carcinogenic, metals|comparative toxic unit for human (CTUh)","human toxicity: carcinogenic, organics|comparative toxic unit for human (CTUh)",human toxicity: non-carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: non-carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: non-carcinogenic, metals|comparative toxic unit for human (CTUh)","human toxicity: non-carcinogenic, organics|comparative toxic unit for human (CTUh)",ionising radiation: human health|human exposure efficiency relative to u235,land use|soil quality index,ozone depletion|ozone depletion potential (ODP),photochemical oxidant formation: human health|tropospheric ozone concentration increase,energy resources: non-renewable|abiotic depletion potential (ADP): fossil fuels,material resources: metals/minerals|abiotic depletion potential (ADP): elements (ultimate reserves),water use|user deprivation potential (deprivation-weighted water consumption)
8d28a5b3-1b1c-41e9-9eba-90c607aad7db,1-Pentanol,000071-41-0,C5H12O,amyl alcohol; pentan-1-ol,water,ocean,kg,"mapped: synonym, syn_strip, CAS",,1.0,dc58fab4-3357-496d-84ee-57b8985c7900,pentan-1-ol,Emissions to water,Emissions to sea water,kg,mapped,,,,,,,0.01538,,,0.01538,,,,,,,,7.7269e-11,,,7.7269e-11,,,,,,,
e4526360-b2a1-4e77-9f00-57dbfe228bde,1-Pentanol,000071-41-0,C5H12O,amyl alcohol; pentan-1-ol,water,surface water,kg,"mapped: synonym, syn_strip, CAS",,1.0,09183939-8fb4-4c8a-835f-85026db3cd78,pentan-1-ol,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,61.45,,,61.45,,,,,,,,7.3775e-09,,,7.3775e-09,,,,,,,
070dc6b3-0976-45a0-803e-0a87d7e96959,1-Pentanol,000071-41-0,C5H12O,amyl alcohol; pentan-1-ol,water,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,ac56e764-b13b-4dcd-abd6-9c43fcbaf781,pentan-1-ol,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,30.733,,,30.733,,,,,,,,3.7274e-09,,,3.7274e-09,,,,,,,
47a8dfb8-f1e5-4460-b7ca-eeea1ca44596,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,air,"low population density, long-term",kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-9fe3-0050c2490048,1-pentene,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,1.65,,,
ccfea48e-0aec-4573-8ed1-fb7c0f1b14ae,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-9fe5-0050c2490048,1-pentene,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,0.00018756,,,0.00018756,,,,,,,,,,,,,,,1.65,,,
651cbfbb-3027-4e20-a5b0-4a67e86e837a,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-9fe2-0050c2490048,1-pentene,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,0.00025056,,,0.00025056,,,,,,,,,,,,,,,1.65,,,
8cbaa905-41b0-4327-8403-bf1c8eb25429,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,air,urban air close to ground,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-9fe4-0050c2490048,1-pentene,Emissions to air,Emissions to urban air close to ground,kg,mapped,,,,,,,0.00031356,,,0.00031356,,,,,,,,,,,,,,,1.65,,,
7a41be00-7040-4097-99be-a8085e86bf5e,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,water,ground-,kg,"mapped: name, stripped, CAS",,1.0,f214d52e-6555-11dd-ad8b-0800200c9a66,1-pentene,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,224.58,,,224.58,,,,,,,,,,,,,,,,,,
4530576f-7f93-4c43-b13e-8cd2da98f501,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,water,"ground-, long-term",kg,"mapped: name, stripped, CAS",,1.0,f214d534-6555-11dd-ad8b-0800200c9a66,1-pentene,Emissions to water,"Emissions to water, unspecified (long-term)",kg,mapped,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,
9d99096b-4e70-452b-9e3b-b2296613bc0f,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,water,ocean,kg,"mapped: name, stripped, CAS",,1.0,f214d531-6555-11dd-ad8b-0800200c9a66,1-pentene,Emissions to water,Emissions to sea water,kg,mapped,,,,,,,9.0409e-05,,,9.0409e-05,,,,,,,,,,,,,,,,,,
f3cf9958-739f-41c1-a679-f550cf0e9b6c,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,f214d52e-6555-11dd-ad8b-0800200c9a66,1-pentene,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,224.58,,,224.58,,,,,,,,,,,,,,,,,,
109c3ee9-b9df-4c11-bd77-b8571773d9ad,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,f214d533-6555-11dd-ad8b-0800200c9a66,1-pentene,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,112.29,,,112.29,,,,,,,,,,,,,,,,,,
5e98fd60-8da0-4006-9729-4d2797f96302,"2,2,4-Trimethylpentane",000540-84-1,C8H18,"2,2,4-trimethylpentane",air,unspecified,kg,"mapped: name, stripped, synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-994b-0050c2490048,"2,2,4-trimethylpentane",Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,0.0012122,,,0.0012122,,,,,,,,2.0736e-10,,,2.0736e-10,,,,,,,
f322122f-3059-4cfb-8754-efc82548e7f0,"2,2-Dichloro-1,1,1-trifluoroethane",000306-83-2,C2HCl2F3,"2,2-dichloro-1,1,1-trifluoroethane; Ethane, 2,2-dichloro-1,1,1-trifluoro-; HCFC-123; R123",air,"low population density, long-term",kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a345-0050c2490048,HCFC-123,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,96.0,,96.0,,,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,0.01,,,,
2cbc6042-2cee-4668-8017-d7f805d9029e,"2,2-Dichloro-1,1,1-trifluoroethane",000306-83-2,C2HCl2F3,"2,2-dichloro-1,1,1-trifluoroethane; Ethane, 2,2-dichloro-1,1,1-trifluoro-; HCFC-123; R123",air,non-urban air or from high stacks,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a347-0050c2490048,HCFC-123,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,96.0,,96.0,,,1.6381,,,1.6381,,,,3.4893e-08,,,3.4893e-08,3.2376e-07,,,3.2376e-07,,,0.01,,,,
050da0cd-2957-45a9-ae7a-ace372083fe5,"2,2-Dichloro-1,1,1-trifluoroethane",000306-83-2,C2HCl2F3,"2,2-dichloro-1,1,1-trifluoroethane; Ethane, 2,2-dichloro-1,1,1-trifluoro-; HCFC-123; R123",air,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a344-0050c2490048,HCFC-123,Emissions to air,"Emissions to air, unspecified",kg,mapped,,96.0,,96.0,,,1.6387,,,1.6387,,,,4.0761e-08,,,4.0761e-08,3.7784e-07,,,3.7784e-07,,,0.01,,,,
db907ff7-6cf0-4f88-9376-116262dfad6d,"2,2-Dichloro-1,1,1-trifluoroethane",000306-83-2,C2HCl2F3,"2,2-dichloro-1,1,1-trifluoroethane; Ethane, 2,2-dichloro-1,1,1-trifluoro-; HCFC-123; R123",air,urban air close to ground,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a346-0050c2490048,HCFC-123,Emissions to air,Emissions to urban air close to ground,kg,mapped,,96.0,,96.0,,,1.6393,,,1.6393,,,,4.663e-08,,,4.663e-08,4.3192e-07,,,4.3192e-07,,,0.01,,,,
e6137e6e-84a6-4fa1-a5bf-47c8153d7c05,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",air,non-urban air or from high stacks,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a838-0050c2490048,"(2,4-dichlorophenoxy)acetic acid",Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,7538.2,,,7538.2,,,,0.0,,,0.0,3.2675e-06,,,3.2675e-06,,,,,,,
f681eb3c-854a-4f78-bcfe-76dfbcf9df3c,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",soil,agricultural,kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-918a-0050c2490048,"(2,4-dichlorophenoxy)acetic acid",Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,10976.0,,,10976.0,,,,0.0,,,0.0,1.5974e-06,,,1.5974e-06,,,,,,,
fffd291b-a67f-5b96-86cf-534a2132f062,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",soil,forestry,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a83c-0050c2490048,"(2,4-dichlorophenoxy)acetic acid",Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,10976.0,,,10976.0,,,,0.0,,,0.0,2.5687e-07,,,2.5687e-07,,,,,,,
4d7c44eb-4910-5a23-be35-3e78bf864d12,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",water,ground-,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a839-0050c2490048,"(2,4-dichlorophenoxy)acetic acid",Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,137220.0,,,137220.0,,,,0.0,,,0.0,3.2106e-06,,,3.2106e-06,,,,,,,
3cfafbc5-f2d4-4edc-ace7-8f644f2418ce,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",water,surface water,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a839-0050c2490048,"(2,4-dichlorophenoxy)acetic acid",Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,137220.0,,,137220.0,,,,0.0,,,0.0,3.2106e-06,,,3.2106e-06,,,,,,,
79ff1e04-f069-50ed-b082-e995f38324d7,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",water,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a83b-0050c2490048,"(2,4-dichlorophenoxy)acetic acid",Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,68612.0,,,68612.0,,,,0.0,,,0.0,1.6204e-06,,,1.6204e-06,,,,,,,
b6b4201e-0561-5992-912f-e729fbf04e41,"2,4-D dimethylamine salt",002008-39-1,C10H13Cl2NO3,,air,non-urban air or from high stacks,kg,mapped: CAS,,1.0,08a91e70-3ddc-11dd-99e6-0050c2490048,"2,4-dichlorophenoxyacetic acid, dimethyleamine salt",Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,1829.3,,,1829.3,,,,,,,,,,,,,,,,,,
1dfb1f01-807b-5379-94f7-88e3ae421f57,"2,4-D dimethylamine salt",002008-39-1,C10H13Cl2NO3,,air,unspecified,kg,mapped: CAS,,1.0,08a91e70-3ddc-11dd-99e3-0050c2490048,"2,4-dichlorophenoxyacetic acid, dimethyleamine salt",Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,1835.7,,,1835.7,,,,,,,,,,,,,,,,,,
41a4e1fe-34ee-54d9-b049-3a60ada1ae3e,"2,4-D dimethylamine salt",002008-39-1,C10H13Cl2NO3,,soil,agricultural,kg,mapped: CAS,,1.0,08a91e70-3ddc-11dd-99e1-0050c2490048,"2,4-dichlorophenoxyacetic acid, dimethyleamine salt",Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,3308.3,,,3308.3,,,,,,,,,,,,,,,,,,
e36c124e-64b2-450d-b55d-f2cabf73eeff,"2,4-D dimethylamine salt",002008-39-1,C10H13Cl2NO3,,water,ground-,kg,mapped: CAS,,1.0,08a91e70-3ddc-11dd-99e7-0050c2490048,"2,4-dichlorophenoxyacetic acid, dimethyleamine salt",Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,8181.0,,,8181.0,,,,,,,,,,,,,,,,,,
b8db7f8d-c4a3-5aea-b95f-f5729d5656fd,"2,4-D dimethylamine salt",002008-39-1,C10H13Cl2NO3,,water,surface water,kg,mapped: CAS,,1.0,08a91e70-3ddc-11dd-99e7-0050c2490048,"2,4-dichlorophenoxyacetic acid, dimethyleamine salt",Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,8181.0,,,8181.0,,,,,,,,,,,,,,,,,,
99e1284e-58fc-4652-bc24-b796b858b24e,"2,4-D ester",053467-11-1,C15H20Cl2O4,"1-butoxypropan-2-yl 2-(2,4-dichlorophenoxy)acetate; 2,4-D polypropoxybutyl ester",air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6986913c-284b-4173-95fe-4a242498b1bc,"2,4-D ester",053467-11-1,C15H20Cl2O4,"1-butoxypropan-2-yl 2-(2,4-dichlorophenoxy)acetate; 2,4-D polypropoxybutyl ester",soil,agricultural,kg,"mapped: overwrite, proxy",,1.0,4cd70c71-1ac0-4dba-b448-3d41a06c4b00,"Herbicides, unspecified",Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,1010.1,,,1010.1,,,,,,,,4.6437e-07,,,4.6437e-07,,,,,,,
69bb7dd8-43bc-49ff-a67c-0eb8e82558d0,"2,4-D ester",053467-11-1,C15H20Cl2O4,"1-butoxypropan-2-yl 2-(2,4-dichlorophenoxy)acetate; 2,4-D polypropoxybutyl ester",water,ground-,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6367875-dd2b-4d12-8d03-94cf2e607815,"2,4-D ester",053467-11-1,C15H20Cl2O4,"1-butoxypropan-2-yl 2-(2,4-dichlorophenoxy)acetate; 2,4-D polypropoxybutyl ester",water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b2a8601-aa6e-42e9-8091-21cba87c0f0c,"2,4-DB",000094-82-6,C10H10Cl2O3,"4-(2,4-dichlorophenoxy)butanoic acid",air,non-urban air or from high stacks,kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-a016-0050c2490048,"4-(2,4-dichlorophenoxy)butanoic acid",Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,736.95,,,736.95,,,,,,,,1.7503e-06,,,1.7503e-06,,,,,,,
d051c442-f206-4d70-844d-7d44dbbc3d8e,"2,4-DB",000094-82-6,C10H10Cl2O3,"4-(2,4-dichlorophenoxy)butanoic acid",soil,agricultural,kg,"mapped: synonym, syn_strip, CAS",,1.0,4d9a8790-3ddd-11dd-903c-0050c2490048,"4-(2,4-dichlorophenoxy)butanoic acid",Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,380.93,,,380.93,,,,,,,,3.9312e-07,,,3.9312e-07,,,,,,,
68f64fd1-01f5-43b4-b191-0aebfffcf293,"2,4-DB",000094-82-6,C10H10Cl2O3,"4-(2,4-dichlorophenoxy)butanoic acid",water,ground-,kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-a017-0050c2490048,"4-(2,4-dichlorophenoxy)butanoic acid",Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,46914.0,,,46914.0,,,,,,,,7.0824e-06,,,7.0824e-06,,,,,,,
05136060-b6a6-4383-ae42-6ca90aeec59a,"2,4-DB",000094-82-6,C10H10Cl2O3,"4-(2,4-dichlorophenoxy)butanoic acid",water,surface water,kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-a017-0050c2490048,"4-(2,4-dichlorophenoxy)butanoic acid",Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,46914.0,,,46914.0,,,,,,,,7.0824e-06,,,7.0824e-06,,,,,,,
2d8c4ee6-4d14-4858-9b1d-680a115c4d9d,"2,4-Diaminotoluene",000095-80-7,C7H10N2,,water,unspecified,kg,mapped: CAS,,1.0,4d9a8790-3ddd-11dd-9d75-0050c2490048,"toluene-2,4-diamine",Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,8277.5,,,8277.5,,,,3.8754e-05,,,3.8754e-05,,,,,,,,,,,
d5d3eed9-6834-4038-af2d-40e737574062,"2,4-Dichlorophenol",000120-83-2,C6H4Cl2O,"phenol, 2,4-dichloro-",air,"low population density, long-term",kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-976e-0050c2490048,"2,4-dichlorophenol",Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,,,,
5b951316-f3b3-4dfc-81e9-d3cc155ec831,"2,4-Dichlorophenol",000120-83-2,C6H4Cl2O,"phenol, 2,4-dichloro-",air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-9770-0050c2490048,"2,4-dichlorophenol",Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,926.4,,,926.4,,,,0.0,,,0.0,1.5482e-05,,,1.5482e-05,,,,,,,
d45eed0a-e60a-46bb-a769-494f037c71bc,"2,4-Dichlorophenol",000120-83-2,C6H4Cl2O,"phenol, 2,4-dichloro-",air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-976d-0050c2490048,"2,4-dichlorophenol",Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,983.59,,,983.59,,,,0.0,,,0.0,2.0535e-05,,,2.0535e-05,,,,,,,
e4f501bb-02e2-4562-be3c-5a047b6d2581,"2,4-Dichlorophenol",000120-83-2,C6H4Cl2O,"phenol, 2,4-dichloro-",air,urban air close to ground,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-976f-0050c2490048,"2,4-dichlorophenol",Emissions to air,Emissions to urban air close to ground,kg,mapped,,,,,,,1040.8,,,1040.8,,,,0.0,,,0.0,2.5587e-05,,,2.5587e-05,,,,,,,
e3d35475-3f5c-5099-9506-8cc81a188fb1,"2,4-di-tert-butylphenol",000096-76-4,C14H22O,"2,4-ditert-butylphenol",water,unspecified,kg,mapped: CAS,,1.0,165d3970-c906-440c-9363-763bc27eabb7,"2,4-bis(1,1-dimethylethyl)phenol",Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,11624.0,,,11624.0,,,,,,,,4.1001e-07,,,4.1001e-07,,,,,,,
cdce48e7-8c92-4214-b948-cc46a4700fe6,2-Aminopropanol,006168-72-5,C3H9NO,2-aminopropan-1-ol; L-alalinol,air,"low population density, long-term",kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1fa0fe9-49d4-4e1d-9502-3b2d10a313c9,2-Aminopropanol,006168-72-5,C3H9NO,2-aminopropan-1-ol; L-alalinol,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e07d825-a98e-4cdc-afa3-610fa7739261,2-Aminopropanol,006168-72-5,C3H9NO,2-aminopropan-1-ol; L-alalinol,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0fec60d-3f74-48bf-a2d2-58c30fc13e53,2-Aminopropanol,006168-72-5,C3H9NO,2-aminopropan-1-ol; L-alalinol,air,urban air close to ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22d1d385-5aa4-404d-8c14-2680ce4accb0,2-Aminopropanol,006168-72-5,C3H9NO,2-aminopropan-1-ol; L-alalinol,water,ground-,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d37d4cea-4096-4303-8d9d-96e48b8f9ff0,2-Aminopropanol,006168-72-5,C3H9NO,2-aminopropan-1-ol; L-alalinol,water,"ground-, long-term",kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f00f5cf-1c58-428d-aef7-738f2c105e88,2-Aminopropanol,006168-72-5,C3H9NO,2-aminopropan-1-ol; L-alalinol,water,ocean,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96db42b8-64e4-4a84-9b16-cd8f73c615d6,2-Aminopropanol,006168-72-5,C3H9NO,2-aminopropan-1-ol; L-alalinol,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea6f1100-7fe4-4f66-92cc-a69fe2dcca77,2-Aminopropanol,006168-72-5,C3H9NO,2-aminopropan-1-ol; L-alalinol,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bf92802-8b5e-43f5-a261-95c06bd5c551,"2-Chloro-1,1,1,2-tetrafluoroethane",002837-89-0,C2HClF4,"2-chloro-1,1,1,2-tetrafluoroethane; Ethane, 2-chloro-1,1,1,2-tetrafluoro-; HCFC-124; R124",air,"low population density, long-term",kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-ab9d-0050c2490048,HCFC-124,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,635.0,,635.0,,,,,,,,,,0.0,,,0.0,,,,,,,0.022,,,,
71a6ea76-6642-4573-bed2-c1884e6792fd,"2-Chloro-1,1,1,2-tetrafluoroethane",002837-89-0,C2HClF4,"2-chloro-1,1,1,2-tetrafluoroethane; Ethane, 2-chloro-1,1,1,2-tetrafluoro-; HCFC-124; R124",air,non-urban air or from high stacks,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-ab9f-0050c2490048,HCFC-124,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,635.0,,635.0,,,,,,,,,,0.0,,,0.0,,,,,,,0.022,,,,
60268f3d-468b-487e-acb1-24d7250cb6b3,"2-Chloro-1,1,1,2-tetrafluoroethane",002837-89-0,C2HClF4,"2-chloro-1,1,1,2-tetrafluoroethane; Ethane, 2-chloro-1,1,1,2-tetrafluoro-; HCFC-124; R124",air,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-ab9c-0050c2490048,HCFC-124,Emissions to air,"Emissions to air, unspecified",kg,mapped,,635.0,,635.0,,,,,,,,,,0.0,,,0.0,,,,,,,0.022,,,,
27f61651-96a5-45c7-9873-832626cf6905,"2-Chloro-1,1,1,2-tetrafluoroethane",002837-89-0,C2HClF4,"2-chloro-1,1,1,2-tetrafluoroethane; Ethane, 2-chloro-1,1,1,2-tetrafluoro-; HCFC-124; R124",air,urban air close to ground,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-ab9e-0050c2490048,HCFC-124,Emissions to air,Emissions to urban air close to ground,kg,mapped,,635.0,,635.0,,,,,,,,,,0.0,,,0.0,,,,,,,0.022,,,,
5b1bd939-79af-4513-af34-5f532295744f,2-Chlorophenol,000095-57-8,C6H5ClO,2-Hydroxychlorobenzene; o-Chlorophenol,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-90e3-0050c2490048,2-chlorophenol,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,3445.0,,,3445.0,,,,,,,,1.5064e-06,,,1.5064e-06,,,,,,,
12dde31e-f8d1-4300-be3e-859b918972ea,2-Methyl-2-butanol,000075-85-4,C5H12O,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,e2fab691-6555-11dd-ad8b-0800200c9a66,2-methyl-2-butanol,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,12.606,,,12.606,,,,,,,,1.4844e-08,,,1.4844e-08,,,,,,,
394c876b-9b10-4f7f-b2b7-4e61b691d7c6,2-Methyl-2-butene,000513-35-9,C5H10,"2-butene, 2-methyl-; 2-methylbut-2-ene; butene, 2-methyl-2-; n-Amylene",air,"low population density, long-term",kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a30d-0050c2490048,2-methyl-2-butene,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,1.42,,,
ef762eea-a8a2-49e1-8ed6-a12d325856f4,2-Methyl-2-butene,000513-35-9,C5H10,"2-butene, 2-methyl-; 2-methylbut-2-ene; butene, 2-methyl-2-; n-Amylene",air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a30f-0050c2490048,2-methyl-2-butene,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,0.0010332,,,0.0010332,,,,,,,,4.4829e-11,,,4.4829e-11,,,,1.42,,,
4e44630f-4197-4f05-809f-0fef07fba7d3,2-Methyl-2-butene,000513-35-9,C5H10,"2-butene, 2-methyl-; 2-methylbut-2-ene; butene, 2-methyl-2-; n-Amylene",air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a30c-0050c2490048,2-methyl-2-butene,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,0.0028631,,,0.0028631,,,,,,,,1.9132e-09,,,1.9132e-09,,,,1.42,,,
79a87f98-0b00-4e7e-86f8-70667307f696,2-Methyl-2-butene,000513-35-9,C5H10,"2-butene, 2-methyl-; 2-methylbut-2-ene; butene, 2-methyl-2-; n-Amylene",air,urban air close to ground,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a30e-0050c2490048,2-methyl-2-butene,Emissions to air,Emissions to urban air close to ground,kg,mapped,,,,,,,0.004693,,,0.004693,,,,,,,,3.7816e-09,,,3.7816e-09,,,,1.42,,,
