elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,climate change|global warming potential (GWP20),climate change|global warming potential (GWP100),climate change|global warming potential (GWP500),climate change|global temperature change potential (GTP50),climate change|global temperature change potential (GTP100),climate change: including SLCFs|global warming potential (GWP20),climate change: including SLCFs|global warming potential (GWP100),climate change: including SLCFs|global temperature change potential (GTP100),climate change: fossil|global warming potential (GWP20),climate change: fossil|global warming potential (GWP100),climate change: fossil|global warming potential (GWP500),climate change: fossil|global temperature change potential (GTP50),climate change: fossil|global temperature change potential (GTP100),"climate change: fossil, including SLCFs|global warming potential (GWP20)","climate change: fossil, including SLCFs|global warming potential (GWP100)","climate change: fossil, including SLCFs|global temperature change potential (GTP100)",climate change: biogenic|global warming potential (GWP20),climate change: biogenic|global warming potential (GWP100),climate change: biogenic|global warming potential (GWP500),climate change: biogenic|global temperature change potential (GTP50),climate change: biogenic|global temperature change potential (GTP100),"climate change: biogenic, including SLCFs|global warming potential (GWP20)","climate change: biogenic, including SLCFs|global warming potential (GWP100)","climate change: biogenic, including SLCFs|global temperature change potential (GTP100)",climate change: land use|global warming potential (GWP20),climate change: land use|global warming potential (GWP100),climate change: land use|global warming potential (GWP500),climate change: land use|global temperature change potential (GTP50),climate change: land use|global temperature change potential (GTP100),"climate change: land use, including SLCFs|global warming potential (GWP20)","climate change: land use, including SLCFs|global warming potential (GWP100)","climate change: land use, including SLCFs|global temperature change potential (GTP100)"
73cba245-5969-4076-8490-75a236073196,"Transformation, from permanent crop, irrigated",,CORINE 222a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0394db1-a1cd-4026-bf50-dd5e47331572,"Transformation, from permanent crop, irrigated, extensive",,CORINE 222b,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d585d599-05f1-47ff-8c41-790f51830b9b,"Transformation, from permanent crop, irrigated, intensive",,CORINE 222a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31e4e26b-a997-4969-963d-243699aca3a8,"Transformation, from permanent crop, non-irrigated",,CORINE 221,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af41f691-3a3e-47a3-9e45-3b4d78469ae0,"Transformation, from permanent crop, non-irrigated, extensive",,CORINE 221b,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa288b80-6ef1-4e80-b534-5c2e5c492fd8,"Transformation, from permanent crop, non-irrigated, intensive",,CORINE 221a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631d9552-1190-4edf-abc9-319139c90bd4,"Transformation, from river, artificial",,CORINE 511a,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b06ca23e-c6c0-478b-a65c-50e5e5dd8440,"Transformation, from river, natural (non-use)",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902b828c-5b1f-4a1b-ad0f-d795eaaf067c,"Transformation, from seabed, drilling and mining",,CORINE 132a,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbcdd18c-4d16-4c28-b031-d988884030a7,"Transformation, from seabed, infrastructure",,CORINE 121c,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da92cf98-87cb-437e-ab2c-205ba0639006,"Transformation, from seabed, natural (non-use)",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928ba839-d6e5-4d1e-b5fd-122998a9bbe2,"Transformation, from seabed, unspecified",,CORINE 523,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17a5a406-333f-4b9e-8852-c2de50bc9585,"Transformation, from shrub land, sclerophyllous",,CORINE 323,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcd996a7-1c08-4b63-87d6-04bcbbe87792,"Transformation, from snow and ice (non-use)",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a99a8eaf-2f2c-42c6-b6ce-d5686a9ca249,"Transformation, from traffic area, rail network",,CORINE 122c,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46b8b2fd-eb2a-413d-bc39-e7dc18a420ef,"Transformation, from traffic area, rail/road embankment",,CORINE 122b,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00907a61-b501-4f47-b688-1dc2b51d48c1,"Transformation, from traffic area, road network",,CORINE 122a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264257-7f8b-4afe-b3cb-3ac28ca1661a,"Transformation, from unknown",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29630a65-f38c-48a5-9744-c0121f586640,"Transformation, from unspecified",,CORINE x,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a1d0d4b-6b95-4815-ad06-2ec5fe333c43,"Transformation, from unspecified, natural (non-use)",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8e39acd-6e7f-4d43-973b-37e6b7c00037,"Transformation, from urban, continuously built",,CORINE 111,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba94eeb5-4b68-4848-a86e-71a9f3b70a4c,"Transformation, from urban, discontinuously built",,CORINE 112,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83a691df-1e4a-4cee-bcdb-17b7bd0c8c35,"Transformation, from urban, green area",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211de86f-2e82-4a7a-acdb-0b72232f1fa3,"Transformation, from urban/industrial fallow (non-use)",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ef118e8-af9a-46d5-b04d-3ca10a69c51d,"Transformation, from wetland, coastal (non-use)",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0782d8ff-80e5-47a7-a2ba-3ba40ab60b60,"Transformation, from wetland, inland (non-use)",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3f83a91-4888-41a4-add9-fd01678a1e5f,"Transformation, to annual crop",,CORINE 21,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69ec5008-2c7e-408f-ac10-a31e07ded999,"Transformation, to annual crop, flooded crop",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49c23685-ef19-495b-9a6b-4a91a7ceb710,"Transformation, to annual crop, greenhouse",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247ddc2a-c861-43be-97f0-0183e3d12f99,"Transformation, to annual crop, irrigated",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a70f8014-0de5-477f-9f10-712b5c280b8e,"Transformation, to annual crop, irrigated, extensive",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3c3d385-57fa-4d47-a2c5-d838006e7985,"Transformation, to annual crop, irrigated, intensive",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e97b784a-ec09-4b1b-9f14-cc0ce9799c9e,"Transformation, to annual crop, non-irrigated",,CORINE 211,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91a067cc-543a-4d73-a0c0-feb1f8935756,"Transformation, to annual crop, non-irrigated, extensive",,CORINE 211b,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e52cbfa-94d7-432b-892f-431daa71a6ef,"Transformation, to annual crop, non-irrigated, intensive",,CORINE 211a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f1e926a-ec96-432b-b2a6-bd5e3de2ff87,"Transformation, to arable land, unspecified use",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac2c63cf-c657-4d33-bbc0-a5a9a1e29cf5,"Transformation, to bare area (non-use)",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54b82481-32a3-4e82-bac7-1df475dbc80c,"Transformation, to cropland fallow (non-use)",,CORINE 211c,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90a5a447-af6f-421a-8201-011f07ad1150,"Transformation, to dump site",,CORINE 132,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d10b390c-9d0c-4f59-b31d-3d0d70e77a35,"Transformation, to dump site, inert material landfill",,CORINE 132e,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f5c8cb3-dccd-45da-9f1f-d1c61cd789c3,"Transformation, to dump site, residual material landfill",,CORINE 132d,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a568858-efa8-4c2a-b46e-82b6e66b6072,"Transformation, to dump site, sanitary landfill",,CORINE 132b,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d73b27a2-81bd-4264-baa5-ce4aca3545be,"Transformation, to dump site, slag compartment",,CORINE 132c,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8a0392e-5ef6-4988-adf6-0adf88129aa1,"Transformation, to field margin/hedgerow",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88e8456c-dc23-4bb4-aed5-a4186a2fbf77,"Transformation, to forest, extensive",,CORINE not known,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994d61de-fbb0-4187-a4d4-b11c3c2b9102,"Transformation, to forest, intensive",,CORINE 31b1,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ede9fa50-8d76-4f6d-961f-36f701fbae4e,"Transformation, to forest, primary (non-use)",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff6dccc1-5ebd-42c3-9fd9-3d73db7a3dd2,"Transformation, to forest, secondary (non-use)",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bba9f623-5919-4ef3-b98d-c94af1553179,"Transformation, to forest, unspecified",,CORINE 31,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe17e7c1-9574-4880-b7e6-ec09c2e3ae5d,"Transformation, to grassland, natural (non-use)",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce132b7d-ab1c-4df3-9656-8fe37ede77b1,"Transformation, to grassland, natural, for livestock grazing",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdda4f8e-b620-4df6-92a9-101a251d2f42,"Transformation, to heterogeneous, agricultural",,CORINE 243a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4624deff-2016-41d4-b2bf-3db8dab88779,"Transformation, to industrial area",,CORINE 121a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14de323f-9e2d-4beb-b28e-6b93bae98da8,"Transformation, to inland waterbody, unspecified",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84b65d8f-2edd-4ddd-8f68-ca28d1c681b0,"Transformation, to lake, artificial",,CORINE 512a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e725387-0874-4acb-b026-11b30d76af56,"Transformation, to lake, natural (non-use)",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626915e9-2424-4059-8b6a-fae47161acdf,"Transformation, to mineral extraction site",,CORINE 131,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a16b680-6d9a-4db3-a23e-0ec64aca5995,"Transformation, to pasture, man made",,CORINE 231,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7464da86-f239-4bef-a778-04d5818bb956,"Transformation, to pasture, man made, extensive",,CORINE 231b,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec242c43-095c-4b42-8907-e0f13573f0a4,"Transformation, to pasture, man made, intensive",,CORINE 231a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e02ccfc-9eb5-4a51-be9a-870c1087c833,"Transformation, to permanent crop",,CORINE 22,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a487b7db-318a-46ff-8e52-2837fab777ad,"Transformation, to permanent crop, irrigated",,CORINE 222a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59df4945-6ee2-4ea6-9ef7-36c4f4b478f6,"Transformation, to permanent crop, irrigated, extensive",,CORINE 222b,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93ac2969-a4e9-49b5-8b97-5cbc6b9b2601,"Transformation, to permanent crop, irrigated, intensive",,CORINE 222a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f8e24d7-3d44-4a47-870f-9e3e74decca4,"Transformation, to permanent crop, non-irrigated",,CORINE 221,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cb441cd-8d2e-4e5c-a208-48c4fa005c41,"Transformation, to permanent crop, non-irrigated, extensive",,CORINE 221b,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa784c1b-0d0b-4c69-b631-b045d6ee61af,"Transformation, to permanent crop, non-irrigated, intensive",,CORINE 221a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
090e9aa9-a9a9-4878-9634-3ad0ba7fbc91,"Transformation, to river, artificial",,CORINE 511a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a6a4617-dd80-4fe6-84a9-e6c5644bdf59,"Transformation, to river, natural (non-use)",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b5b8c40-38fe-42fb-8130-56c15e485fd0,"Transformation, to seabed, drilling and mining",,CORINE 132a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7d2cf2d-0d21-45f7-9769-b07f3e53b76a,"Transformation, to seabed, infrastructure",,CORINE 121c,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9197fa8a-1f9a-427b-91d3-113260ae6eb1,"Transformation, to seabed, natural (non-use)",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebb16be1-8db3-42a2-8123-418787422cfe,"Transformation, to seabed, unspecified",,CORINE 523,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9089d7ad-09b1-4174-a188-8844ebde2d5d,"Transformation, to shrub land, sclerophyllous",,CORINE 323,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e1b1828-1085-46ad-a083-1868b5146537,"Transformation, to snow and ice (non-use)",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0abf9db7-b5a2-4c18-8ec6-aca3a7fb5579,"Transformation, to traffic area, rail network",,CORINE 122c,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04eb0695-e67b-46e5-9516-da6bde119822,"Transformation, to traffic area, rail/road embankment",,CORINE 122b,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a42347d2-09f1-405e-95dd-bf6ac03765d8,"Transformation, to traffic area, road network",,CORINE 122a,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36965153-1daf-452a-8089-f4b5222c46ae,"Transformation, to unknown",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512a5356-8059-4772-a43f-42e3c4f3d299,"Transformation, to unspecified",,CORINE x,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46cfaeaf-f124-409f-998d-47b159051cec,"Transformation, to unspecified, natural (non-use)",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66f25f1d-1898-4827-bcbb-ca82f15c4d02,"Transformation, to urban, continuously built",,CORINE 111,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55beee8d-d04e-4307-bb0e-4e113dc07ee7,"Transformation, to urban, discontinuously built",,CORINE 112,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f669a957-5574-4932-98cb-2851a12b3137,"Transformation, to urban, green area",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f157b88d-f288-473c-8b03-0f97b58235ff,"Transformation, to urban/industrial fallow (non-use)",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f86f2893-58e9-4cb2-b4f2-ab1d80765c2f,"Transformation, to wetland, coastal (non-use)",,,,natural resource,land,m2,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d36dd104-5214-4ca2-b1ab-c878987a42fe,"Transformation, to wetland, inland (non-use)",,,,natural resource,land,m2,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e7dafac-5f96-495c-8a34-11fdc6e9f4e8,Triadimenol,055219-65-3,C14H18ClN3O2,"1-(4-chlorophenoxy)-3,3-dimethyl-1-(1,2,4-triazol-1-yl)butan-2-ol",soil,agricultural,kg,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66bb79b7-e919-5a20-8ee6-dac7bae45e91,Triallate,002303-17-5,C10H16Cl3NOS,"Bis(1-methylethyl)carbamothioic acid S-(2,3,3-trichloro-2-propenyl)ester; S-(2,3,3-trichloroprop-2-enyl) N,N-di(propan-2-yl)carbamothioate",air,"low population density, long-term",kg,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dadbc8f-3d99-4b64-97e4-af47d9150dcf,Triallate,002303-17-5,C10H16Cl3NOS,"Bis(1-methylethyl)carbamothioic acid S-(2,3,3-trichloro-2-propenyl)ester_x000D_; S-(2,3,3-trichloroprop-2-enyl) N,N-di(propan-2-yl)carbamothioate",air,non-urban air or from high stacks,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38b2f841-4a0f-5a86-b4f5-b4cfc9fdd2f5,Triallate,002303-17-5,C10H16Cl3NOS,"Bis(1-methylethyl)carbamothioic acid S-(2,3,3-trichloro-2-propenyl)ester; S-(2,3,3-trichloroprop-2-enyl) N,N-di(propan-2-yl)carbamothioate",air,unspecified,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5fa0589-d03f-5179-bc91-5c4b69f79bac,Triallate,002303-17-5,C10H16Cl3NOS,"Bis(1-methylethyl)carbamothioic acid S-(2,3,3-trichloro-2-propenyl)ester; S-(2,3,3-trichloroprop-2-enyl) N,N-di(propan-2-yl)carbamothioate",soil,agricultural,kg,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41bf091c-dae0-51a3-a4e9-04fa9527de6a,Triallate,002303-17-5,C10H16Cl3NOS,"Bis(1-methylethyl)carbamothioic acid S-(2,3,3-trichloro-2-propenyl)ester; S-(2,3,3-trichloroprop-2-enyl) N,N-di(propan-2-yl)carbamothioate",water,ground-,kg,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9d1e8d9-2db3-40d8-b7a9-8f39a0bd5ae0,Triasulfuron,082097-50-5,C14H16ClN5O5S,,soil,agricultural,kg,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58db0688-dd63-5506-a03e-0345b9a9294b,Triazamate,112143-82-5,C13H22N4O3S,"ethyl 2-[[5-tert-butyl-2-(dimethylcarbamoyl)-1,2,4-triazol-3-yl]sulfanyl]acetate",soil,agricultural,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395bf19a-d3e3-4185-9bee-141fdbfd6afe,Tribenuron,106040-48-6,C14H15N5O6S,"2-[4-methoxy-6-methyl-1,3,5-triazin-2-yl(methyl)carbamoylsulfamoyl]benzoic acid",soil,agricultural,kg,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83605d14-94d7-57e3-af9b-8cb347afd5e0,Tribenuron-methyl,101200-48-0,C15H17N5O6S,tribenuron,air,"low population density, long-term",kg,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7968c0bd-3fea-4c2f-ae56-ebfecd94787a,Tribenuron-methyl,101200-48-0,C15H17N5O6S,tribenuron,air,non-urban air or from high stacks,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683ac1b9-78d5-53b7-84e0-d41f9119210e,Tribenuron-methyl,101200-48-0,C15H17N5O6S,tribenuron,air,unspecified,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebb21cc2-3bb4-45eb-8f7f-58bf297f6431,Tribenuron-methyl,101200-48-0,C15H17N5O6S,tribenuron,soil,agricultural,kg,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb98ecf7-0c27-5bb0-9980-07ed7d15431e,Tribenuron-methyl,101200-48-0,C15H17N5O6S,tribenuron,water,ground-,kg,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f6d9658-e3f7-4c8b-96da-bfec6511ae7d,Tribufos,000078-48-8,C12H27OPS3,1-bis(butylsulfanyl)phosphorylsulfanylbutane; Ortho phosphate defoliant,soil,agricultural,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f885055-6517-4930-a649-dbf008f02910,Tributyltin compounds,056573-85-4,C12H28Sn,,water,ground-,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec758e92-f235-4372-85b6-40a212e6f86c,Tributyltin compounds,056573-85-4,C12H28Sn,,water,"ground-, long-term",kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4498c00-c870-40fb-a2b3-49b6f522d324,Tributyltin compounds,056573-85-4,C12H28Sn,,water,ocean,kg,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383f5952-45f7-4703-854e-41cd7f9cd8da,Tributyltin compounds,056573-85-4,C12H28Sn,,water,surface water,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d8131df-07d8-475b-ae7c-8fe4b80fb8e0,Tributyltin compounds,056573-85-4,C12H28Sn,,water,unspecified,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51e8811b-04e2-4801-987c-fb0015535965,Trichlorfon,000052-68-6,C4H8Cl3O4P,polfoschlor; trichlorofon,soil,agricultural,kg,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
